stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","04","April","Information","500",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","03","March","Information","348",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","02","February","Information","322",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","01","January","Information","486",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","01","00","Year","Information","4940",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","12","December","Information","435",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","11","November","Information","367",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","10","October","Information","478",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","09","September","Information","273",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","08","August","Information","440",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","07","July","Information","388",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","06","June","Information","359",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","05","May","Information","276",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","04","April","Information","344",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","03","March","Information","330",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","02","February","Information","234",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","01","January","Information","245",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","01","00","Year","Information","4169",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","12","December","Information","194",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","11","November","Information","180",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","10","October","Information","210",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","09","September","Information","184",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","08","August","Information","180",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","07","July","Information","136",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","06","June","Information","167",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","05","May","Information","139",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","04","April","Information","125",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","03","March","Information","124",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","02","February","Information","140",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","01","January","Information","118",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","01","00","Year","Information","1897",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","12","December","Information","140",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","11","November","Information","156",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","10","October","Information","136",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","09","September","Information","177",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","08","August","Information","170",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","07","July","Information","130",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","06","June","Information","123",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","05","May","Information","130",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","04","April","Information","143",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","03","March","Information","128",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","02","February","Information","103",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","01","January","Information","137",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","01","00","Year","Information","1673",
