stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","02","February","Administrative and Waste Services","1622",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","01","January","Administrative and Waste Services","1988",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","01","00","Year","Administrative and Waste Services","18225",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","12","December","Administrative and Waste Services","2453",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","11","November","Administrative and Waste Services","2262",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","10","October","Administrative and Waste Services","1613",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","09","September","Administrative and Waste Services","1390",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","08","August","Administrative and Waste Services","1461",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","07","July","Administrative and Waste Services","1745",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","06","June","Administrative and Waste Services","1722",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","05","May","Administrative and Waste Services","1474",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","04","April","Administrative and Waste Services","1667",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","03","March","Administrative and Waste Services","2060",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","02","February","Administrative and Waste Services","2159",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","01","January","Administrative and Waste Services","1814",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","01","00","Year","Administrative and Waste Services","21820",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","12","December","Administrative and Waste Services","2643",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","11","November","Administrative and Waste Services","2352",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","10","October","Administrative and Waste Services","1377",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","09","September","Administrative and Waste Services","1029",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","08","August","Administrative and Waste Services","931",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","07","July","Administrative and Waste Services","1254",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","06","June","Administrative and Waste Services","958",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","05","May","Administrative and Waste Services","893",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","04","April","Administrative and Waste Services","961",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","03","March","Administrative and Waste Services","995",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","02","February","Administrative and Waste Services","1035",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","01","January","Administrative and Waste Services","1445",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","01","00","Year","Administrative and Waste Services","15873",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","12","December","Administrative and Waste Services","1299",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","11","November","Administrative and Waste Services","1473",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","10","October","Administrative and Waste Services","1059",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","09","September","Administrative and Waste Services","842",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","08","August","Administrative and Waste Services","928",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","07","July","Administrative and Waste Services","1009",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","06","June","Administrative and Waste Services","955",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","05","May","Administrative and Waste Services","975",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","04","April","Administrative and Waste Services","966",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","03","March","Administrative and Waste Services","1036",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","02","February","Administrative and Waste Services","998",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","01","January","Administrative and Waste Services","1529",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","01","00","Year","Administrative and Waste Services","13069",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","12","December","Administrative and Waste Services","1350",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","11","November","Administrative and Waste Services","1611",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","10","October","Administrative and Waste Services","1114",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","09","September","Administrative and Waste Services","831",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","08","August","Administrative and Waste Services","899",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","07","July","Administrative and Waste Services","875",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","06","June","Administrative and Waste Services","898",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","05","May","Administrative and Waste Services","947",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","04","April","Administrative and Waste Services","917",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","03","March","Administrative and Waste Services","966",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","02","February","Administrative and Waste Services","987",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","01","January","Administrative and Waste Services","1475",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","01","00","Year","Administrative and Waste Services","12870",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","12","December","Administrative and Waste Services","1357",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","11","November","Administrative and Waste Services","1660",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","10","October","Administrative and Waste Services","1014",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","09","September","Administrative and Waste Services","818",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","08","August","Administrative and Waste Services","929",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","07","July","Administrative and Waste Services","921",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","06","June","Administrative and Waste Services","922",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","05","May","Administrative and Waste Services","1016",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","04","April","Administrative and Waste Services","1056",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","03","March","Administrative and Waste Services","1165",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","02","February","Administrative and Waste Services","1041",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","01","January","Administrative and Waste Services","1491",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","01","00","Year","Administrative and Waste Services","13390",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","12","December","Administrative and Waste Services","1642",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","11","November","Administrative and Waste Services","1667",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","10","October","Administrative and Waste Services","1133",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","09","September","Administrative and Waste Services","916",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","08","August","Administrative and Waste Services","1000",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","07","July","Administrative and Waste Services","1053",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","06","June","Administrative and Waste Services","1012",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","05","May","Administrative and Waste Services","909",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","04","April","Administrative and Waste Services","1054",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","03","March","Administrative and Waste Services","1257",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","02","February","Administrative and Waste Services","1184",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","01","January","Administrative and Waste Services","1634",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","01","00","Year","Administrative and Waste Services","14461",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","12","December","Administrative and Waste Services","1987",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","11","November","Administrative and Waste Services","1796",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","10","October","Administrative and Waste Services","1274",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","09","September","Administrative and Waste Services","1075",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","08","August","Administrative and Waste Services","975",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","07","July","Administrative and Waste Services","1155",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","06","June","Administrative and Waste Services","1097",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","05","May","Administrative and Waste Services","1059",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","04","April","Administrative and Waste Services","1313",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","03","March","Administrative and Waste Services","1211",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","02","February","Administrative and Waste Services","1208",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","01","January","Administrative and Waste Services","1656",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","01","00","Year","Administrative and Waste Services","15806",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","12","December","Administrative and Waste Services","1606",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","11","November","Administrative and Waste Services","1346",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","10","October","Administrative and Waste Services","1468",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","09","September","Administrative and Waste Services","873",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","08","August","Administrative and Waste Services","885",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","07","July","Administrative and Waste Services","1027",
