stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","12","December","Mining","59",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","11","November","Mining","53",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","10","October","Mining","12",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","07","July","Mining","13",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","02","February","Mining","10",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","01","January","Mining","24",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","01","00","Year","Mining","199",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","12","December","Mining","74",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","11","November","Mining","40",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","10","October","Mining","30",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","08","August","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","02","February","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","01","January","Mining","40",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","01","00","Year","Mining","232",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","12","December","Mining","78",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","11","November","Mining","52",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","10","October","Mining","22",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","03","March","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","02","February","Mining","23",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","01","January","Mining","32",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","01","00","Year","Mining","233",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","12","December","Mining","110",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","11","November","Mining","51",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","03","March","Mining","22",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","02","February","Mining","21",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","01","January","Mining","36",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","01","00","Year","Mining","263",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","12","December","Mining","108",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","11","November","Mining","61",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","03","March","Mining","18",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","02","February","Mining","25",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","01","January","Mining","32",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","01","00","Year","Mining","276",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","12","December","Mining","144",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","11","November","Mining","48",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","10","October","Mining","12",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","07","July","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","04","April","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","03","March","Mining","28",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","02","February","Mining","40",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","01","January","Mining","51",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","01","00","Year","Mining","367",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","12","December","Mining","147",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","11","November","Mining","46",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","10","October","Mining","22",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","05","May","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","04","April","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","03","March","Mining","25",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","02","February","Mining","35",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","01","January","Mining","59",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","01","00","Year","Mining","381",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","12","December","Mining","95",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","11","November","Mining","65",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","10","October","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","05","May","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","04","April","Mining","34",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","03","March","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","02","February","Mining","29",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","03","01","January","Mining","38",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2001","01","00","Year","Mining","319",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","12","December","Mining","91",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","11","November","Mining","83",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","02","February","Mining","35",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","03","01","January","Mining","68",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2000","01","00","Year","Mining","299",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","12","December","Mining","90",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","11","November","Mining","35",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","05","May","Mining","20",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","04","April","Mining","13",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","03","March","Mining","25",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","02","February","Mining","29",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","03","01","January","Mining","24",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","1999","01","00","Year","Mining","252",
